东经,北纬,测试数据 
113.8327,27.3236,2.06
113.3793,27.0865,2.85
113.4111,26.8456,1.92
113.6951,26.7942,2.22
113.7285,27.0546,2.11
113.8023,26.9703,2.47
113.8117,27.005,2.3
113.73,26.7912,2.01
113.7099,26.797,1.87
113.7808,26.9422,2.49
113.5531,26.7999,3.06
113.2231,27.57337,1.94
113.29178,27.58628,2.2
113.23632,27.53147,2.17
113.230613,27.552728,3.18
113.23578,27.62609,3.75
113.26678,27.66086,2.92
113.36486,27.67415,2.62
113.57227,27.86291,2.13
113.67821,27.83047,2.13
112.9734,27.91811,3.84
112.9967,27.915,2.17
112.9726,27.90885,2.49
112.8975,27.8426,2.83
112.9018,27.8026,2.91
113.0516,27.9139,2.34
113.0703,27.9613,3.33
113.0299,27.9603,3.38
112.988119,27.710212,2.48
112.952459,27.68183,3.12
112.841657,27.781501,2.91
112.4875,27.77431,3.48
112.5987,27.77025,2.48
113.009196,27.747576,2.11
113.011277,27.715539,2.45
112.696937,27.748686,2.68
112.977566,27.675425,3.07
112.979315,27.655166,2.69
112.991676,27.779488,1.98
112.3694,27.75542,2.23
112.6354,27.75006,1.73
112.902517,27.687162,2.99
112.915252,27.623611,2.13
112.736681,27.780381,3.65
112.765901,27.829028,2.84
112.57198,27.78661,2.94
112.552453,27.735405,3.52
112.20895,27.71708,2.99
112.58871,27.76605,3.19
112.533378,27.771948,2.89
112.548102,27.768203,2.85
112.6304,27.79384,2.81
112.470658,28.032115,2.88
112.418173,28.010338,3.02
112.5578,27.81092,2.7
112.50375,27.80822,2.3
112.320732,27.808537,2.58
112.348165,27.835035,2.19
112.59555,26.7856,1.55
112.7168,26.86226,2.39
112.63139,26.79117,1.65
112.72399,26.87062,3.21
112.66016,26.77669,2.85
112.61069,26.80164,2.54
112.6931,26.79324,3.88
112.55927,26.86982,4.6
112.51558,26.82615,2.11
112.4244,27.0564,3.57
112.1059,27.207,2
112.1987,27.1515,2.07
112.1638,27.165,1.65
112.2471,27.103,4.85
112.2572,27.167,3.11
112.2991,27.1482,1.51
112.2569,27.1991,2.4
112.2943,27.1264,2.74
112.0948,27.1198,2.36
112.0669,27.1382,2.74
112.3708,27.1639,2.35
112.3706,27.022,2.62
112.3895,27.0337,2.35
112.3889,26.9351,1.42
112.3945,26.9003,2.98
112.4138,27.1245,3.71
112.4588,27.138,3.42
112.4693,27.1835,2.42
112.4178,27.1683,2.03
112.4812,27.1445,2.64
112.632501,26.643352,2.18
113.009752,26.878571,4.72
112.92641,26.76292,1.81
112.32172,26.85592,1.79
112.30492,26.86622,3.22
112.561032,26.641561,4.64
112.586421,26.623582,4.54
112.613572,26.636722,3.04
112.546862,26.627881,3.5
112.619663,26.608712,1.85
112.633832,26.625041,2.73
112.6003,26.66772,3.59
112.566821,26.625062,2.86
112.964741,26.93341,2.57
112.91172,26.71867,3.44
112.97652,26.80333,2.73
113.008745,26.833594,2.62
112.33365,26.87967,2.69
112.32044,26.82733,1.89
112.8095,27.3069,1.46
112.8059,27.169,2.03
112.7962,26.9718,3.11
112.81449,26.97238,2.4
112.9927,27.3723,2.45
113.08166,27.14211,1.8
112.94797,27.32008,2.12
113.12938,26.94454,2.73
113.153,27.2305,2.73
112.81541,27.02612,2.8
113.0258,27.3124,2.21
113.0062,27.323,1.72
113.0043,27.3674,2.06
113.00023,27.09172,1.93
113.0462,27.05986,2.24
112.979,27.4212,2.3
112.9512,27.4151,2.35
112.93978,27.34055,2.31
113.02849,27.2801,2.69
112.98277,27.29664,1.89
112.85676,27.18138,2.7
113.12803,26.96176,1.88
113.13547,26.93383,2.02
111.68,26.8728,4.74
112.1751,26.5493,4.72
111.6713,26.9731,4.04
112.8756,26.452,4.68
112.83992,26.22445,5.02
113.06206,26.53635,4.56
112.80689,26.58076,3.83
112.9816,26.303,2.34
112.9487,26.58339,3.84
112.73752,26.28279,4.77
112.488,26.4481,2.71
112.667,26.1625,4
112.6358,26.2528,4.31
112.6389,26.2402,4.88
112.6318,26.2718,3.55
112.6468,26.2317,2.62
112.4848,26.5395,5.02
112.4672,26.5459,4.42
112.5098,26.5682,4.81
112.5098,26.5364,4.83
112.5118,26.5268,4.81
112.4221,26.5226,4.58
112.4157,26.4927,4.74
112.4188,26.4844,4.91
112.4521,26.4736,4.58
112.4743,26.4796,4.43
112.4529,26.4933,4.82
112.3978,26.5221,4.75
112.4918,26.5794,4.59
112.4508,26.5368,4.93
112.4369,26.5479,4.95
112.4834,26.4743,4.68
112.5595,26.4927,3.57
112.5284,26.5078,2.38
112.55,26.4481,1.72
112.5371,26.4936,2.18
112.5661,26.4793,2.5
112.5356,26.444,3.67
112.567,26.4635,2.89
112.5797,26.5694,2
112.5491,26.5822,2.15
112.5516,26.5353,2.52
112.5628,26.5531,1.7
112.5433,26.5485,2.11
112.5294,26.5431,2.85
112.6279,26.5828,4.12
112.3448,26.406,3.85
111.6522,27.1269,3.58
111.7467,27.0897,4.09
111.6152,27.1111,3.5
111.6281,27.1461,2.47
111.612,27.1947,2.88
111.7999,27.1121,2.89
111.6964,27.271,2.34
111.6382,27.242,3.08
111.8785,27.2339,1.59
111.9431,27.0641,1.39
111.8393,27.2462,3.96
111.3138,27.3508,1.84
111.6977,27.3718,2.79
111.6433,27.355,2.32
111.5403,27.4093,2.82
111.5268,27.3721,3.02
111.5433,27.3382,2.83
111.608,27.4845,3.2
111.4277,27.3998,4.46
111.476,27.3838,3.44
111.504,27.4145,4.96
111.308,27.1099,2.99
111.23998,26.86168,3.53
111.033185,27.095853,1.86
110.925072,27.580418,2.02
111.093388,27.128942,2.32
110.6577,27.0761,2.81
110.8343,27.1102,3.05
110.528,26.9668,2.5
110.5285,27.0059,2.35
110.924698,26.548581,2.14
110.855053,26.859888,2.92
110.733255,26.616385,2.58
110.641045,26.569407,2.22
113.2849,29.518,2.47
113.2622,29.4683,2.6
112.9988,29.0768,2.45
112.9887,29.0473,2.09
113.0122,29.0613,2.36
113.2941,29.1709,2.42
112.4271,29.5476,2.77
112.5929,29.514,4.84
112.6211,29.431,5
112.803465,28.643207,2.68
112.826864,28.720932,2.34
112.74659,28.60382,3.71
112.69692,28.70459,3.05
112.863308,28.676289,3.15
112.53573,28.65588,3.28
112.830485,28.699245,2.51
112.830114,28.655926,2.79
112.785813,28.656505,4.3
112.76597,28.57436,2.72
112.68636,28.53914,2.08
112.72903,28.53378,2.39
112.5715,28.67915,2.49
112.56572,28.63372,2.18
112.54462,28.65069,2.06
112.55615,28.70146,2.52
112.59794,28.66305,2.84
112.57444,28.72472,2.2
112.53359,28.67511,2.24
112.6984,28.71654,3.6
112.65363,28.58945,2.8
112.609871,28.568023,2.14
112.65652,28.63511,3.06
112.70383,28.6768,2.8
112.621354,28.61988,2.57
112.6929,28.63636,3.8
112.740533,28.722216,2.54
113.89072,28.6864,1.8
113.94514,28.67368,2.34
112.9747,29.0267,3.2
112.96311,29.04761,3.07
113.04184,28.67293,2.49
113.04362,28.59758,2.56
113.0257,28.5652,1.95
113.0832,28.9074,1.9
113.1766,28.9051,2.04
113.0489,28.9553,2.45
113.46461,29.37087,2.87
113.46342,29.50951,2.28
113.49748,29.57661,2.44
113.49425,29.53335,2.73
111.6452,28.7142,2.25
111.6457,28.8436,2.4
111.6642,28.7642,2.26
111.6075,28.7739,2.23
112.1476,29.2177,5.03
112.2175,29.4104,5.07
111.8812,28.6878,2.13
112.0015,28.8988,2.39
111.8615,28.8511,2.07
111.4889,29.8625,5.23
111.7662,29.742,2.7
111.8211,29.7728,2.03
111.5513,29.6478,4.38
111.1408,28.948,2.26
111.317,28.9724,2.24
110.9002,29.7664,3.17
110.8795,29.8915,2.09
110.35,29.0733,2.79
110.9427,29.1861,2.45
110.7571,29.2799,1.993333
109.978,29.4822,1.96
112.3547,28.6205,2.73
112.3123,28.4046,1.69
112.5208,28.5772,2.67
112.5512,28.6043,2.5
112.5526,28.5438,2.26
112.4801,28.4965,2.79
112.4521,28.4588,2
112.5095,28.3928,2.07
112.4913,28.569,1.97
112.5823,28.4661,2.19
112.5318,28.498,2.76
112.5376,28.4531,2.28
112.34813,29.39916,5.19
112.2941,29.301,5.13
112.41887,29.31503,4.9
111.7069,28.5613,1.83
112.2257,28.3224,2.39
112.2607,28.3497,2.35
112.2298,28.3658,2.3
111.8139,28.4053,3.34
111.85,28.4059,2.05
112.14553,28.40156,2.54
112.12496,28.33696,2.9
111.97784,28.34043,2.61
112.0686,28.5184,1.93
111.966,28.4696,2.14
112.142,28.4718,2.21
111.2213,28.4217,4.8
111.0272,28.3758,3.43
111.5157,28.3912,3.33
111.5951,28.5387,2.48
112.6244,29.0613,5.18
112.5204,29.0243,5.31
112.574,29.0552,5.24
112.9019,25.7123,4.86
112.9177,25.6782,2.326667
112.9763,25.7288,2.7
112.9265,25.7875,4.91
112.9811,25.6664,4.45
113.0041,25.6685,2.96
112.8449,25.6486,2.19
112.8851,25.5381,2.63
112.9441,25.8412,3.2
112.9554,25.8602,3.95
112.9696,25.8756,2.66
113.0027,25.8892,2.94
112.9268,25.8273,4.3
113.012,25.9566,2.19
113.0348,25.9702,3.82
112.9888,25.9959,5.06
112.9961,26.0117,3.71
113.0763,25.9613,2.93
113.0386,26.0029,3.04
113.0713,26.0304,5.25
113.059,25.9479,2.27
113.076,25.9868,4.69
113.0475,25.9281,2.77
113.0655,25.9161,2.06
112.9249,25.8668,4.36
112.9422,25.9264,2.86
112.9242,25.9197,4.99
112.9663,25.9328,2.29
113.0728,25.8172,1.98
113.0702,25.8375,2.12
113.0604,25.879,3.39
113.0737,25.8293,2.31
113.0787,25.8753,3.89
113.0736,25.887,3.9
113.0781,25.8623,3.4
112.48885,26.09378,4.76
112.74264,25.70419,2.72
112.66894,25.73862,5.02
112.75205,25.71985,3.53
112.83625,25.78275,1.72
112.83397,25.77117,2.216667
112.80297,25.74288,4.95
112.6221,25.62262,4.84
112.60192,25.60086,3.65
112.60131,25.59439,5.24
112.59751,25.57087,5.3
112.75089,26.00411,4.95
112.7888,25.3829,2.14
113.0358,25.5176,3.74
112.9925,25.4421,5.13
113.3021,25.6249,3.62
112.7817,25.342,3.07
112.7599,25.3805,3.75
112.8391,25.2853,2.64
113.1033,25.5489,3.59
113.1097,25.5199,1.96
112.8865,25.4175,2.19
112.8394,25.3468,2.47
112.8295,25.3002,2.84
112.7303,25.0584,2.75
113.0265,25.4838,4.3
112.8941,25.2198,3.39
113.0749,25.4636,4.57
112.9178,25.4336,2.89
113.0819,26.1048,4.59
113.1314,26.1811,2.45
113.15172,26.21573,3.63
113.342513,26.234335,2.4
113.328755,26.152185,2.53
113.2849,26.3627,3.65
113.1303,26.1051,3.43
113.0932,26.14,2.59
113.1651,26.2459,3.13
113.2232,26.2952,3.07
113.0392,26.1712,2.63
113.26,26.4411,3.71
113.0639,26.0893,2.65
113.3346,26.4014,2.46
112.9256,26.0557,4.65
112.3692,25.6259,5.1
112.37,25.5507,3.13
112.4397,25.6207,2.73
112.4419,25.5809,4.1
112.4977,25.5685,5.05
112.4093,25.6728,5.1
112.4518,25.5437,4.26
112.3833,25.6331,4.93
112.7085,25.4121,2.54
112.44856,25.4243,3.05
112.4205,25.3216,2.75
112.711077,25.342012,2.52
112.7319,25.4207,2.16
112.4926,25.5061,3.5
112.4387,25.498,4.05
112.43883,25.45794,3.53
112.47193,25.42865,3.32
112.595102,25.523878,4.89
112.540838,25.541817,2.86
112.582463,25.500748,2.03
112.615583,25.47426,2.203333
112.72483,25.31394,4.8
112.67917,25.31167,5.24
112.69301,25.35971,5.01
113.6857,25.4508,2.67
113.710556,25.55917,4.99
113.8772,26.0124,2.2
113.9443,26.104,2.56
113.21805,25.9999,4.13
113.28297,26.06996,2.1
113.2889,26.05519,2.43
113.19256,26.0178,2.59
113.57145,26.15659,2.14
113.26675,26.08231,2.41
111.3275,26.1618,3.09
111.7145,26.5969,3.28
111.6548,26.3758,4.39
111.4214,26.3834,3.3
111.4595,26.4068,4.88
111.5109,26.6364,4.71
111.4418,26.6421,4.34
111.4957,26.3385,3.74
111.4665,26.3108,2.54
111.6451,25.9968,2.87
111.6597,25.8988,2.52
111.6368,26.0529,2.82
111.7703,25.2925,4.33
111.3998,25.6298,4.86
111.4324,25.2716,3.25
111.0077,25.0798,1.73
112.1535,25.2826,2.39
112.30338,25.79668,4.3
110.13435,27.65585,3.24
110.32569,27.63888,3.74
110.2228,27.5039,3
110.3133,28.271,2.25
110.6939,28.605,2.76
110.4058,28.384,4.86
110.2524,27.9054,4.34
110.2434,27.888,2.35
110.2298,28.0996,3.39
109.4509,26.5404,2.21
109.5375,27.0413,2.68
109.7779,27.7982,5.03
109.96112,27.8919,4.18
109.8531,27.8694,2.61
109.4047,27.4324,3.41
109.9082,26.2647,2.42
110.2284,27.3789,2.59
110.0425,27.1674,2.62
110.4296,27.2345,2.73
110.2991,27.2868,2.08
111.9806,27.7408,3.4
111.927,27.74,3.49
112.0399,27.8174,4.76
111.9323,27.7462,4.16
111.9125,27.7813,4.63
111.9811,27.8971,4.58
111.9829,27.8648,4.41
111.9973,27.8179,3.07
112.0511,27.5992,2.87
112.0229,27.5923,4.02
112.2664,27.4452,4.17
112.0021,27.4845,3.84
112.3852,27.3898,4.74
112.3814,27.3683,3.82
112.08,27.2463,2.72
112.1136,27.4065,4.82
111.1893,27.7767,3.76
111.4961,27.874,2.76
111.1835,27.8305,2.89
111.3629,28.0117,3.95
111.3078,28.0082,3.95
111.3937,27.9319,2.44
111.4722,27.9434,4.3
111.2816,28.0231,2.44
111.2883,27.7849,3.65
111.3749,27.6395,4.52
111.26,27.6053,2.81
111.282,27.6442,2.73
111.2652,27.8477,2.51
111.5046,27.6503,2.24
111.3827,27.5901,4.72
111.4388,27.6093,2.82
111.4034,27.6101,3.1
111.4483,27.7532,2.22
111.4082,27.6399,4.64
111.8486,27.7158,4.59
111.7851,27.6512,3.94
111.9224,27.9399,4.71
111.8214,27.8395,3.84
111.875,27.7231,4.71
111.8656,28.0151,3.46
111.8611,27.8001,4.59
111.7193,27.8269,4.62
111.6947,27.8141,4.57
111.815,27.6788,4.74
111.6412,27.8914,4.55
111.92,27.5216,4.38
111.6249,27.7555,3.22
111.7731,27.7853,4.68
111.8621,27.9219,2.44
111.6391,27.6621,4.18
111.7665,27.7009,3.2
109.8331,28.407,1.78
109.7649,28.3614,3.69
109.80945,28.21752,3.16
109.704,28.1953,2.89
109.7148,28.2115,4.63
110.01314,28.02476,2.76
109.91451,27.9859,1.99
110.09056,28.06504,2.32
110.15575,28.28887,4.52
109.50161,28.03478,2.46
109.4409,27.83362,4.54
109.3532,27.8558,4.22
109.40694,27.84368,4.94
109.37377,27.99573,4.4
109.41406,27.87947,1.87
109.43855,27.87791,4.91
109.50286,28.40653,4.1
109.35117,28.47453,5.01
109.3776,28.492,4.95
109.4363,28.3516,2.72
109.5474,28.6701,4.3
109.5327,28.6464,4.93
109.5623,28.6465,4.62
109.3767,28.6083,2.48
109.6749,28.7469,4.59
109.6663,28.7356,3.75
109.482,28.6019,3.78
109.6368,28.6209,4.6
109.3148,28.6059,2.38
109.3936,28.7613,3.42
109.6732,28.6311,3.58
110.02567,28.46088,3.71
110.09885,28.97327,4.08
109.79175,28.862222,4.88
110.186951,28.893367,2.57
109.729681,29.183435,2.27
109.7493,28.8909,2.95
109.7566,28.9389,2.24
109.862837,29.106709,2.4
109.9797,28.839,3.06
110.1686,28.8662,1.42
109.847425,29.013859,2.74
110.0201,29.2663,2.23
109.7415,29.0557,2.23
110.052125,28.848772,4.69
110.081033,28.912397,4.32
109.8372,29.2066,2.33
109.413,29.4033,3.72
109.4873,28.9703,2.21
109.4487,29.4562,2.34
109.3341,28.8879,2.46
109.5784,29.544,2.57
113.328795,23.387722,1.8
113.270519,23.300177,2.1
113.255131,23.287241,3.56
113.22666,23.31259,2.14
113.249732,23.334456,3.06
113.197899,23.25553,2.77
113.379033,23.389581,3.02
113.33758,23.360281,3.35
113.318929,23.333178,3.67
113.288608,23.293424,2.15
113.449349,23.085281,2.46
113.298502,22.980766,1.51
113.434635,22.968593,3.97
113.418501,22.952332,4.09
113.451858,22.930886,3.42
113.460535,22.930544,2.47
113.44669,22.962791,3.6
113.417043,23.036411,3.57
113.427181,23.00436,2.04
113.488487,22.911252,3.5
113.113951,23.457525,3.44
113.394947,23.396582,1.83
113.11968,23.321918,2.29
113.209996,23.360565,4.32
113.065771,23.256658,3.46
113.067743,23.38189,3.74
113.296309,23.484283,2.09
113.249615,23.445233,2.58
113.263578,23.413465,2.19
113.326907,23.454921,1.24
113.419904,23.418864,3.55
113.337467,23.406945,3.6
113.130018,23.453982,1.92
113.54152,22.678292,2.59
113.391239,22.822859,1.19
113.4253,22.807195,1.83
113.314024,22.852106,1.36
113.339874,22.824524,2.21
113.516991,22.689608,1.92
113.419124,22.829396,1.38
113.429437,22.865434,1.96
113.448534,22.864994,1.36
113.424943,22.887577,2.05
113.347945,22.827281,1.23
113.537362,22.649825,1.92
113.569603,22.645226,3.96
113.457929,22.742972,3.37
113.5218,23.188434,1.84
113.524297,23.206433,2.06
113.592363,23.316464,1.76
113.86044,23.214495,1.93
113.881776,23.392101,2.03
113.748113,23.146328,1.83
113.678787,23.287949,1.43
113.700782,23.263632,2.37
113.642734,23.234303,4.12
113.691536,23.243497,2.44
113.84453,23.226735,2.02
113.84121,23.165062,2.86
113.748041,23.411967,2.01
113.799463,23.395946,2
113.762104,23.487753,2.68
113.792806,23.48772,2.51
113.655833,23.149444,2.11
113.649315,23.310109,1.46
113.637276,23.289829,1.79
113.701963,23.195537,2.34
113.687374,23.203329,2.9
113.812269,23.342316,1.99
113.811371,23.370268,3.11
113.611811,23.544371,2.14
113.679019,23.610742,3.68
113.544784,23.575159,2.35
113.574084,23.570769,2.72
113.54509,23.396701,2.2
113.487652,23.473791,2.97
113.538664,23.487341,3.98
113.538517,23.465916,3.99
113.446286,23.605734,2.8
113.439187,23.59378,3.57
113.626142,23.516604,2.42
113.655987,23.710533,3.62
113.932495,23.811215,2.32
113.442353,24.721417,2.32
113.536365,24.856163,3.45
113.41524,24.850315,2.92
113.332748,24.677475,2.79
113.219607,24.618257,2.79
113.43921,24.901968,3.26
113.633,24.8454,2.35
113.555124,24.884923,2.54
113.550273,24.973349,2.32
113.52072,24.908497,2.55
113.637033,24.669834,2.06
113.740718,24.777081,3.12
113.558113,24.520499,2.68
113.647218,24.592647,3.38
113.61143,24.576983,2.39
113.599208,24.526938,3.33
113.582542,24.60939,2.88
113.510834,24.557656,2.44
113.7676,24.813619,1.8
113.809427,24.800117,2.45
114.073734,24.928979,3.86
114.198389,25.060695,2.31
114.207219,24.857273,2.5
113.666067,25.090385,1.52
113.552356,25.094386,2.43
113.688822,25.024093,3.34
113.644843,25.059868,3.19
113.697888,24.521216,2.79
113.911302,24.244396,2.35
113.806704,24.465493,1.8
113.804457,24.414275,1.29
114.028518,24.319131,2.57
114.129403,24.503981,1.82
113.71556,24.455965,2.6
113.810281,24.392043,2.43
113.986308,24.355797,2.23
114.06123,24.64092,2.3
114.097092,24.331775,2.43
114.126146,24.423222,2.32
114.085508,24.527075,2.37
114.020896,24.18555,1.67
113.384597,24.839793,4.72
113.293893,24.743276,4.2
113.196199,24.971911,2.66
114.095494,24.010008,2.19
113.911534,24.018061,1.87
113.82395,23.976466,2.15
114.210333,24.145744,2.08
114.299474,24.137179,2.37
113.384102,25.128456,4.57
113.389317,25.14889,3.6
113.432463,25.137471,4.51
113.462227,25.126383,3.26
113.168476,25.42489,4.43
113.36344,25.346644,2.37
113.08638,25.2135,4.48
113.398426,25.0975,3.57
113.2871,25.3508,2.8
113.067768,25.249209,4.49
112.9391,25.2567,3.52
113.259129,25.4529,3.24
114.317084,25.146165,2.1
114.481211,25.160262,3.41
114.409593,25.124744,2.03
114.141686,25.242271,1.46
114.718952,25.265436,2.97
114.573989,25.260749,2.73
114.505618,25.236435,3.41
114.569553,25.126222,3.11
114.214882,25.244342,2.96
113.867289,22.704374,3.12
113.956051,22.776617,3.61
113.218442,22.387763,3.17
113.159092,22.171985,1.59
113.24505,22.279906,2.23
113.366947,22.174051,3.21
116.6834,23.3032,2.73
116.6582,23.285,2.23
116.332192,23.301933,2.54
116.444177,23.238021,2.69
116.874119,23.615938,4.33
116.815,23.5141,3.28
113.009473,22.996478,5
113.056277,22.992082,3.06
113.087689,23.235684,2.42
112.908854,22.928548,3.36
112.920349,22.959775,4.02
113.015024,23.050484,3.12
113.144175,23.228559,3.12
112.924914,23.137776,2.78
113.138984,23.194453,3.27
113.072754,23.108201,3.43
112.891327,23.003016,3.68
112.916583,23.035321,3.51
113.111842,23.238352,3.19
113.015387,23.100323,2.35
113.045498,23.116578,2.77
113.077234,23.121714,2.64
113.123124,23.13925,1.1
113.164288,23.153053,2.02
113.085242,23.207798,4.24
113.123401,23.29634,3.5
113.077858,23.158281,3.82
112.915797,22.940317,4.26
113.31712,22.818846,3.82
113.269817,22.851341,1.62
112.881241,22.990383,3.5
112.926506,23.21017,3.58
112.923642,23.245154,3.72
112.839048,23.176139,3.1
112.857246,23.004729,3.71
112.846826,23.128718,3.8
113.027052,23.297389,3.73
112.820061,23.066715,4.95
112.878359,23.148765,2.19
112.949199,23.402202,4.65
112.893729,23.445733,3.56
113.020714,23.275817,3.25
112.781534,22.802996,1.49
112.818208,22.941261,2.34
112.579364,22.768898,2.06
112.51128,22.797436,3.11
112.713575,22.906066,2.2
112.664698,22.847488,3.74
112.706515,22.864706,1.83
112.786554,22.916642,1.18
112.819418,22.995613,4.34
112.628006,22.809102,2.77
112.573331,22.794704,3.02
112.839231,22.909965,3.59
112.745187,22.907263,3.21
112.774757,22.089194,1.67
112.743866,21.941042,2.17
110.489984,21.228134,1.7
110.439268,21.423127,1.4
110.21526,21.410407,2.4
110.275482,21.324488,2.3
109.977669,21.312081,3.11
110.164425,21.20735,3.1
110.22604,21.455657,3.05
110.005609,21.347303,3.12
109.828637,21.255024,1.76
109.800942,21.327434,2.82
109.766141,21.153164,1.75
110.020697,21.247209,2.29
110.219322,20.506916,1.1
110.351118,20.366307,2.3
110.032426,20.321289,2.4
110.250955,20.327311,4.4
110.38571,20.314601,2
110.318605,20.534156,1.59
110.256004,20.30178,1.13
110.226487,20.488206,0.69
110.39238,20.395199,1.11
110.274985,20.416095,1.5
110.255724,21.585763,3.7
110.423601,21.528965,2.9
110.451223,21.549701,2.4
110.188086,21.578153,4
110.051247,21.484902,2.9
110.080005,21.507841,2.4
109.999632,21.488889,2.8
110.904727,21.62376,2.4
110.086748,21.633966,3.6
110.147082,21.677262,2.9
110.29945,21.666894,3.1
110.185743,21.582273,3.26
109.938426,21.458535,2.01
109.732923,21.46276,1.49
109.85088,21.510436,3.56
109.835283,21.520433,2.4
110.074069,21.480221,3.43
110.103697,21.46217,2.73
109.888045,21.643874,2.71
110.259652,21.667844,3.1
110.0102,21.483744,2.9
109.911253,20.516228,3.4
110.124346,20.951662,2.75
110.157075,20.684359,2.8
110.010143,21.127187,2.23
109.992737,21.099592,1.9
109.798742,20.815823,2.46
110.034399,20.630175,1.2
110.163684,20.57892,1.5
110.611761,21.390825,1.9
110.57836,21.415796,1.7
110.780552,21.743453,2.7
110.79223,21.782394,2.3
110.723414,21.910538,3.79
110.711431,21.673484,2.4
112.456646,23.657429,2.31
111.56252,23.337382,2.85
111.717401,23.442442,3.24
111.744481,23.512723,3.77
111.844927,23.772163,3.75
111.913379,23.242793,1.85
111.652788,23.238678,2.44
114.260713,22.989542,2.71
114.469435,23.043449,1.93
114.373253,23.196213,3.5
